100
0	1.000000e-01	5.202198e-01	1.332193e+00
1	1.080808e-01	1.259829e-01	2.998046e+00
2	1.161616e-01	1.386813e-01	1.073278e+00
3	1.242424e-01	6.720147e-01	2.945286e+00
4	1.323232e-01	4.907204e-01	1.803127e+00
5	1.404040e-01	8.140415e-01	1.574499e+00
6	1.484848e-01	8.333822e-01	2.341475e+00
7	1.565657e-01	3.125519e-01	1.199316e+00
8	1.646465e-01	6.948718e-01	2.638495e+00
9	1.727273e-01	4.625885e-01	1.552027e+00
10	1.808081e-01	8.968742e-01	2.573034e+00
11	1.888889e-01	2.129182e-01	1.501221e+00
12	1.969697e-01	6.137973e-01	2.524182e+00
13	2.050505e-01	4.993162e-01	1.427943e+00
14	2.131313e-01	2.588278e-01	2.755740e+00
15	2.212121e-01	6.866667e-01	1.894968e+00
16	2.292929e-01	5.174848e-01	2.063019e+00
17	2.373737e-01	2.783639e-01	1.280410e+00
18	2.454545e-01	3.272039e-01	2.752809e+00
19	2.535354e-01	1.451282e-01	2.090376e+00
20	2.616162e-01	6.110623e-01	2.795799e+00
21	2.696970e-01	4.328938e-01	1.220811e+00
22	2.777778e-01	7.273016e-01	1.726917e+00
23	2.858586e-01	5.841026e-01	1.109428e+00
24	2.939394e-01	1.728694e-01	1.232535e+00
25	3.020202e-01	2.322589e-01	1.348803e+00
26	3.101010e-01	4.612210e-01	2.227162e+00
27	3.181818e-01	6.700611e-01	1.374206e+00
28	3.262626e-01	6.501343e-01	1.846116e+00
29	3.343434e-01	6.604884e-01	2.544700e+00
30	3.424242e-01	2.201465e-01	2.736199e+00
31	3.505050e-01	5.878144e-01	1.687836e+00
32	3.585859e-01	2.596093e-01	2.331705e+00
33	3.666667e-01	2.937973e-01	2.935515e+00
34	3.747475e-01	7.167521e-01	2.194919e+00
35	3.828283e-01	3.049329e-01	2.638495e+00
36	3.909091e-01	2.978999e-01	1.688813e+00
37	3.989899e-01	8.718681e-01	1.125061e+00
38	4.070707e-01	3.830769e-01	1.278456e+00
39	4.151515e-01	5.471795e-01	2.780166e+00
40	4.232323e-01	6.022711e-01	1.896922e+00
41	4.313131e-01	5.256899e-01	1.316561e+00
42	4.393939e-01	1.246154e-01	1.978994e+00
43	4.474747e-01	2.383150e-01	1.874450e+00
44	4.555556e-01	4.649328e-01	2.493894e+00
45	4.636364e-01	5.837119e-01	1.425989e+00
46	4.717172e-01	3.457631e-01	1.857841e+00
47	4.797980e-01	3.227106e-01	1.027357e+00
48	4.878788e-01	1.377045e-01	1.082071e+00
49	4.959596e-01	8.925763e-01	2.272106e+00
50	5.040404e-01	7.554335e-01	1.986810e+00
51	5.121212e-01	2.818803e-01	1.265755e+00
52	5.202020e-01	8.351404e-01	1.767953e+00
53	5.282828e-01	1.783394e-01	2.090376e+00
54	5.363636e-01	7.093285e-01	1.627259e+00
55	5.444445e-01	6.739683e-01	2.557401e+00
56	5.525252e-01	4.047619e-01	1.998534e+00
57	5.606061e-01	4.748962e-01	2.648266e+00
58	5.686869e-01	4.954090e-01	1.565706e+00
59	5.767677e-01	2.043224e-01	2.801661e+00
60	5.848485e-01	5.118193e-01	1.939912e+00
61	5.929293e-01	5.454213e-01	2.288715e+00
62	6.010101e-01	8.595604e-01	2.341475e+00
63	6.090909e-01	3.631502e-01	2.986321e+00
64	6.171717e-01	3.846398e-01	2.277968e+00
65	6.252525e-01	7.515263e-01	1.700537e+00
66	6.333333e-01	5.528450e-01	1.166097e+00
67	6.414141e-01	2.932112e-01	2.939424e+00
68	6.494949e-01	2.867643e-01	2.358085e+00
69	6.575758e-01	7.058120e-01	2.980459e+00
70	6.656566e-01	8.970696e-01	2.898388e+00
71	6.737374e-01	4.074970e-01	2.509526e+00
72	6.818182e-01	6.792430e-01	2.411822e+00
73	6.898990e-01	7.314042e-01	1.872496e+00
74	6.979798e-01	4.954090e-01	2.678554e+00
75	7.060606e-01	2.347985e-01	1.035173e+00
76	7.141414e-01	6.235653e-01	1.900830e+00
77	7.222222e-01	7.648108e-01	1.415242e+00
78	7.303030e-01	5.483517e-01	1.638984e+00
79	7.383838e-01	5.801954e-01	2.665852e+00
80	7.464646e-01	4.832967e-01	2.659013e+00
81	7.545455e-01	1.730647e-01	1.179775e+00
82	7.626263e-01	4.649328e-01	2.331705e+00
83	7.707071e-01	5.237363e-01	1.759160e+00
84	7.787879e-01	6.380220e-01	2.147044e+00
85	7.868687e-01	6.477900e-01	1.674157e+00
86	7.949495e-01	7.091331e-01	1.275525e+00
87	8.030303e-01	1.365324e-01	2.941378e+00
88	8.111111e-01	8.374847e-01	2.339521e+00
89	8.191919e-01	6.628327e-01	2.663898e+00
90	8.272727e-01	7.034677e-01	2.488031e+00
91	8.353535e-01	4.399267e-01	2.635564e+00
92	8.434343e-01	5.776557e-01	2.022960e+00
93	8.515152e-01	1.099634e-01	1.630191e+00
94	8.595960e-01	4.325031e-01	1.450415e+00
95	8.676768e-01	1.589988e-01	2.578896e+00
96	8.757576e-01	1.216850e-01	1.660479e+00
97	8.838384e-01	8.519414e-01	2.934538e+00
98	8.919192e-01	4.983394e-01	2.877870e+00
99	9.000000e-01	2.385104e-01	1.680997e+00
